1.基于钾调控的麻黄质量响应机制研究,批准号：81760687,申请代码：H3201,项目类别：地区科学基金项目,项目负责人： 赵云生,资助经费：34.0（万元）,批准年度：2017,结题年度：2021,依托单位： 宁夏医科大学,关键词： 麻黄； 功能基因； 生理与生长指标； 钾； 质量
2.广义相对论中关于质量及等周不等式问题的研究,批准号：11801078,申请代码：A0109,项目类别：青年科学基金项目,项目负责人： 季丹丹,资助经费：25.0（万元）,批准年度：2018,结题年度：2021,依托单位： 福建师范大学,关键词： 相对体积； 等周不等式； 渐近双曲流形； Penrose不等式； 质量
3.基于LAMOST数据的M31和M33新天体搜寻及M31化学动力学性质研究,批准号：11803029,申请代码：A1403,项目类别：青年科学基金项目,项目负责人： 陈丙秋,资助经费：28.0（万元）,批准年度：2018,结题年度：2021,依托单位： 云南大学,关键词： 郭守敬望远镜； 金属丰度； 大仙女座星系； 恒星成分； 质量
4.小质量的超大质量黑洞的自旋起源,批准号：11773036,申请代码：A1404,项目类别：面上项目,项目负责人： 徐达维,资助经费：64.0（万元）,批准年度：2017,结题年度：2021,依托单位： 中国科学院国家天文台,关键词： 黑洞质量； 黑洞自旋； 活动星系核； 寄主星系； 射电辐射
5.基于重力卫星数据监测全球质量变化的三维加速度点质量模型法,批准号：41804077,申请代码：D0406,项目类别：青年科学基金项目,项目负责人： 苏勇,资助经费：23.0（万元）,批准年度：2018,结题年度：2021,依托单位： 西南石油大学,关键词： 三维加速度点质量模型法； 时空约束方程； 卫星重力测量； 全球地表质量变化； 正则化技术
6.债转股、会计质量、公司治理与退出机制,批准号：71772050,申请代码：G0206,项目类别：面上项目,项目负责人： 陈超,资助经费：47.0（万元）,批准年度：2017,结题年度：2021,依托单位： 复旦大学,关键词： 退出机制； 公司治理； 会计质量； 债转股
7.OpenStreetMap道路数据质量的定量估计,批准号：41771428,申请代码：D0114,项目类别：面上项目,项目负责人： 周琪,资助经费：63.0（万元）,批准年度：2017,结题年度：2021,依托单位： 中国地质大学（武汉）,关键词： 众包数据； 矢量数据； 地图更新； 数据质量评价； OpenStreetMap
8.最优质量运输问题和图像配准,批准号：12026432,申请代码：A0304,项目类别：数学天元基金项目,项目负责人： 刘海蓉,资助经费：20.0（万元）,批准年度：2020,结题年度：2021,依托单位： 南京林业大学,关键词： 最优质量运输； 图像配准； 非线性椭圆方程
9.面向视觉质量优化的深度学习视频编码,批准号：61772483,申请代码：F0210,项目类别：面上项目,项目负责人： 刘东,资助经费：62.0（万元）,批准年度：2017,结题年度：2021,依托单位： 中国科学技术大学,关键词： 视觉质量； 后处理； 深度学习； 视频编码； 变换量化
10.定价延迟下企业产品质量决策研究,批准号：71801209,申请代码：G0102,项目类别：青年科学基金项目,项目负责人： 刘彦,资助经费：18.0（万元）,批准年度：2018,结题年度：2021,依托单位： 中国科学技术大学,关键词： 报童模型； 库存理论； 定价延迟； 供应链管理； 产品质量
11.南方集体林区资源禀赋、产权演化与森林质量,批准号：71773091,申请代码：G0311,项目类别：面上项目,项目负责人： 姚顺波,资助经费：48.0（万元）,批准年度：2017,结题年度：2021,依托单位： 西北农林科技大学,关键词： 资源禀赋； 经营行为； 森林质量； 林业产权演化； 林业产权政策优化
12.基于结构先验的低质量视觉信息恢复研究,批准号：61772512,申请代码：F0210,项目类别：面上项目,项目负责人： 郭晓杰,资助经费：67.0（万元）,批准年度：2017,结题年度：2021,依托单位： 天津大学,关键词： 污染恢复； 低照度图像增强； 结构先验； 恶劣天气干扰恢复
13.能量天平质量量子基准关键问题研究,批准号：51807186,申请代码：E0701,项目类别：青年科学基金项目,项目负责人： 许金鑫,资助经费：35.0（万元）,批准年度：2018,结题年度：2021,依托单位： 中国计量大学,关键词： 准直； 质量单位千克； 磁场； 能量天平； 普朗克常数
14.基于视觉关注机制的全景视频质量评估研究,批准号：61801364,申请代码：F0117,项目类别：青年科学基金项目,项目负责人： 张伟,资助经费：29.5（万元）,批准年度：2018,结题年度：2021,依托单位： 西安电子科技大学,关键词： 客观评价； 全景视频； 视觉关注机制； 主观评价
15.面向消费者应用的视觉质量评估研究,批准号：61772348,申请代码：F0210,项目类别：面上项目,项目负责人： Jari Tapani KORHONEN,资助经费：66.0（万元）,批准年度：2017,结题年度：2021,依托单位： 深圳大学,关键词： 主观评估； 客观评估； 捕获失真； 视频质量评估； 消费者场景
16.基于稀疏表示理论的图像质量提升方法研究,批准号：61803193,申请代码：F0310,项目类别：青年科学基金项目,项目负责人： 刘兆栋,资助经费：24.0（万元）,批准年度：2018,结题年度：2021,依托单位： 临沂大学,关键词： 稀疏表示； 图像质量评价； 模式识别； 非凸优化
17.面向多层次图像分割的质量评价方法研究,批准号：61772435,申请代码：F0210,项目类别：面上项目,项目负责人： 彭博,资助经费：59.0（万元）,批准年度：2017,结题年度：2021,依托单位： 西南交通大学,关键词： 图像分割质量评价； 元评价指标； 参考分割； 多层次图像分割
18.威胁情报可靠性验证和质量评估方法研究,批准号：61802404,申请代码：F0211,项目类别：青年科学基金项目,项目负责人： 李宁,资助经费：25.0（万元）,批准年度：2018,结题年度：2021,依托单位： 中国科学院信息工程研究所,关键词： 真值发现； 质量评估； 可靠性验证； 威胁情报
19.超高清自由视点视频感知质量模型与绘制研究,批准号：61771269,申请代码：F0117,项目类别：面上项目,项目负责人： 陈芬,资助经费：62.0（万元）,批准年度：2017,结题年度：2021,依托单位： 重庆理工大学,关键词： 视觉感知； 虚拟视点绘制； 自由视点视频； 超高清； 感知质量模型
20.风险投资、企业生产率与股价信息质量,批准号：71802144,申请代码：G0205,项目类别：青年科学基金项目,项目负责人： 冯慧群,资助经费：18.0（万元）,批准年度：2018,结题年度：2021,依托单位： 天津财经大学,关键词： 企业生产率； 股价信息质量； 风险投资
21.高光谱遥感图像空谱信息质量提升方法研究,批准号：61801359,申请代码：F0113,项目类别：青年科学基金项目,项目负责人： 谢卫莹,资助经费：26.0（万元）,批准年度：2018,结题年度：2021,依托单位： 西安电子科技大学,关键词： 深度神经网络； 高光谱遥感图像； 质量提升； 空谱信息； 优化
22.农村公共医疗设施服务质量均等化与优化研究,批准号：41801177,申请代码：D0109,项目类别：青年科学基金项目,项目负责人： 田玲玲,资助经费：26.4（万元）,批准年度：2018,结题年度：2021,依托单位： 华中师范大学,关键词： 公共服务； 行为分析模型； 农村公共医疗； 服务质量均等化； 空间分析模型
23.中子星低质量X射线双星慧眼卫星观测研究,批准号：U1838108,申请代码：A1503,项目类别：联合基金项目,项目负责人： 丁国强,资助经费：50.0（万元）,批准年度：2018,结题年度：2021,依托单位： 中国科学院新疆天文台,关键词： X射线双星； 吸积盘； 演变； 吸积； 中子星
24.基于无参考图像质量评价的若干问题研究,批准号：61762004,申请代码：F0605,项目类别：地区科学基金项目,项目负责人： 贾惠珍,资助经费：18.0（万元）,批准年度：2017,结题年度：2021,依托单位： 东华理工大学,关键词： 深度学习； 无参考图像质量评价； 迁移学习； 视觉注意机制
25.开放链接数据（LOD）“使用质量”评估理论与方法研究,批准号：61772201,申请代码：F0211,项目类别：面上项目,项目负责人： 阮彤,资助经费：59.0（万元）,批准年度：2017,结题年度：2021,依托单位： 华东理工大学,关键词： 开放链接数据； 度量； 质量评估； 使用质量； 本体对齐与实例匹配
26.江门中微子实验质量等级灵敏度的联合分析,批准号：11775247,申请代码：A2806,项目类别：面上项目,项目负责人： 占亮,资助经费：78.0（万元）,批准年度：2017,结题年度：2021,依托单位： 中国科学院高能物理研究所,关键词： 中微子实验； 反应堆中微子
27.脑启发式无参考影像质量评价技术研究,批准号：61772388,申请代码：F0210,项目类别：面上项目,项目负责人： 吴金建,资助经费：65.0（万元）,批准年度：2017,结题年度：2021,依托单位： 西安电子科技大学,关键词： 无参考评价； 记忆知识库； 图像质量评价； 脑启发； 视觉信息认知
28.含暗物质的中微子质量模型及唯象学研究,批准号：11805081,申请代码：A2605,项目类别：青年科学基金项目,项目负责人： 韩志龙,资助经费：30.0（万元）,批准年度：2018,结题年度：2021,依托单位： 济南大学,关键词： 轻子味道破坏过程； 中微子质量； 辐射机制； 暗物质； 对撞机信号
29.基于波动流理论的供应链质量控制研究,批准号：71801049,申请代码：G0108,项目类别：青年科学基金项目,项目负责人： 仲建兰,资助经费：20.0（万元）,批准年度：2018,结题年度：2021,依托单位： 福建农林大学,关键词： 多阶段过程； 质量波动； 可修系统； 质量控制效果； 过程质量控制
30.大规模低质量多视图聚类算法及其应用研究,批准号：61773392,申请代码：F0604,项目类别：面上项目,项目负责人： 刘新旺,资助经费：65.0（万元）,批准年度：2017,结题年度：2021,依托单位： 中国人民解放军国防科技大学,关键词： 聚类集成； 多核学习； 聚类； 谱方法
31.面向虚拟视角合成的客观质量评价方法及其应用研究,批准号：61771473,申请代码：F0116,项目类别：面上项目,项目负责人： 李雷达,资助经费：60.0（万元）,批准年度：2017,结题年度：2021,依托单位： 中国矿业大学,关键词： 自然场景统计； 客观评价； 无参考评价； 图像质量； 视觉特性
32.室内热环境下老年人热调节和睡眠质量研究,批准号：51778359,申请代码：E0803,项目类别：面上项目,项目负责人： 兰丽,资助经费：63.0（万元）,批准年度：2017,结题年度：2021,依托单位： 上海交通大学,关键词： 热舒适； 老年人； 热环境； 睡眠环境
33.提升建筑能耗监测系统数据质量的分层级协调优化方法,批准号：61803067,申请代码：F0302,项目类别：青年科学基金项目,项目负责人： 赵亮,资助经费：24.0（万元）,批准年度：2018,结题年度：2021,依托单位： 大连理工大学,关键词： 自适应传输； 建筑能耗监测； 可靠性； 异常数据； 数据质量
34.中国快速城镇化对环境质量的影响机理研究,批准号：41801164,申请代码：D0109,项目类别：青年科学基金项目,项目负责人： 刘海猛,资助经费：26.5（万元）,批准年度：2018,结题年度：2021,依托单位： 中国科学院地理科学与资源研究所,关键词： 城市化； 人地关系； 环境质量； 区域差异； 空间分析模型
35.基于混合模型驱动的电力物联系统数据质量优化方法,批准号：61803136,申请代码：F0308,项目类别：青年科学基金项目,项目负责人： 姜淏予,资助经费：24.0（万元）,批准年度：2018,结题年度：2021,依托单位： 杭州电子科技大学,关键词： 卡尔曼滤波； 宽度学习； 数据驱动建模； 故障模式分析； 故障特征提取
36.140质量区缺中子核同核异能态寿命测量,批准号：11805289,申请代码：A2701,项目类别：青年科学基金项目,项目负责人： 滑伟,资助经费：26.0（万元）,批准年度：2018,结题年度：2021,依托单位： 中山大学,关键词： 侵入轨道； 同核异能态； 充气谱仪； 组态； 微秒
37.基于内容特性与感知质量的光场图像编码研究,批准号：61801006,申请代码：F0108,项目类别：青年科学基金项目,项目负责人： 刘德阳,资助经费：24.0（万元）,批准年度：2018,结题年度：2021,依托单位： 安庆师范大学,关键词： 高性能视频编码； 光场图像； 视频图像编码； 内容特性； 感知质量
38.基于自适应分解的图像融合及其质量评估问题研究,批准号：61801190,申请代码：F0116,项目类别：青年科学基金项目,项目负责人： 张小利,资助经费：24.0（万元）,批准年度：2018,结题年度：2021,依托单位： 吉林大学,关键词： 跨子带融合规则； 算法优化； 自适应图像分解； 图像融合； 图像融合质量评价
39.高等院校经费配置对人才培养质量的影响研究,批准号：71774007,申请代码：G0407,项目类别：面上项目,项目负责人： 鲍威,资助经费：48.0（万元）,批准年度：2017,结题年度：2021,依托单位： 北京大学,关键词： 经费配置； 人才培养质量； 高等院校； 学生学业成就
40.BDS实时卫星钟差质量控制及钟差基准研究,批准号：41774025,申请代码：D0402,项目类别：面上项目,项目负责人： 黄观文,资助经费：70.0（万元）,批准年度：2017,结题年度：2021,依托单位： 长安大学,关键词： 实时； 基准； 北斗卫星导航系统； 星载原子钟； 卫星钟差
41.基于光学性能检测的高效卵细胞质量评价方法研究,批准号：11804235,申请代码：A2210,项目类别：青年科学基金项目,项目负责人： 田宁,资助经费：21.0（万元）,批准年度：2018,结题年度：2021,依托单位： 沈阳师范大学,关键词： 偏振； 卵细胞质量； 无损成像； 全场光学相干层析； 背向光散射
42.优化用户体验质量的移动边缘智能缓存技术研究,批准号：61802233,申请代码：F0208,项目类别：青年科学基金项目,项目负责人： 张玮,资助经费：26.0（万元）,批准年度：2018,结题年度：2021,依托单位： 山东省科学院,关键词： 移动边缘计算； 移动网络； 边缘缓存； 网络服务质量； 用户体验质量
43.北京谱仪III在线数据质量监测系统升级与研究,批准号：11775245,申请代码：A2806,项目类别：面上项目,项目负责人： 季晓斌,资助经费：84.0（万元）,批准年度：2017,结题年度：2021,依托单位： 中国科学院高能物理研究所,关键词： 实时； 监测； 离线软件； 部分重建； 事例重建
44.基于图像融合的高动态范围图像获取及其质量评价,批准号：61803061,申请代码：F0306,项目类别：青年科学基金项目,项目负责人： 朱智勤,资助经费：24.0（万元）,批准年度：2018,结题年度：2021,依托单位： 重庆邮电大学,关键词： 信息融合； 图像融合； 高动态范围图像
45.基于回音壁模式微腔的单个纳米颗粒质量传感研究,批准号：61805103,申请代码：F0503,项目类别：青年科学基金项目,项目负责人： 郅燕燕,资助经费：26.0（万元）,批准年度：2018,结题年度：2021,依托单位： 暨南大学,关键词： 单个纳米颗粒检测； 质量传感； 光学微腔； 光学传感； 回音壁模式
46.PM2.5近质量闭合在线集成测量与实时源解析,批准号：91744202,申请代码：D0506,项目类别：重大研究计划,项目负责人： 黄晓锋,资助经费：298.0（万元）,批准年度：2017,结题年度：2021,依托单位： 北京大学深圳研究生院,关键词： 细颗粒物； 重污染过程； 在线测量； 实时源解析； 京津冀
47.基于有序分类的食品感官质量智能化评估方法研究,批准号：71801065,申请代码：G0108,项目类别：青年科学基金项目,项目负责人： 张忠良,资助经费：20.0（万元）,批准年度：2018,结题年度：2021,依托单位： 杭州电子科技大学,关键词： 质量控制； 质量评估； 有序分类； 质量改进； 食品感官
48.专利静态特征和动态关系对专利质量的影响机理研究,批准号：71774120,申请代码：G0403,项目类别：面上项目,项目负责人： 张克群,资助经费：49.0（万元）,批准年度：2017,结题年度：2021,依托单位： 武汉大学,关键词： 社会网络分析； 指数； 专利计量； H； 专利质量
49.云机器人系统的服务质量保证方法研究,批准号：61802450,申请代码：F0203,项目类别：青年科学基金项目,项目负责人： 陈武辉,资助经费：25.0（万元）,批准年度：2018,结题年度：2021,依托单位： 中山大学,关键词： 服务计算； 服务； 服务质量； Web
50.分布质量负载吊挂系统扭转动力学机理与控制,批准号：51775041,申请代码：E0503,项目类别：面上项目,项目负责人： 黄杰,资助经费：60.0（万元）,批准年度：2017,结题年度：2021,依托单位： 北京理工大学,关键词： 动力学模型； 多体系统； 动力学行为； 振动控制； 机械动力学
51.面向微纳制造过程的不确定性质量设计,批准号：71771121,申请代码：G0108,项目类别：面上项目,项目负责人： 汪建均,资助经费：49.0（万元）,批准年度：2017,结题年度：2021,依托单位： 南京理工大学,关键词： 制造过程质量控制； 质量工程； 稳健优化设计； 试验设计与分析； 质量改进
52.群智感知系统中数据质量保证关键技术研究,批准号：61772077,申请代码：F0208,项目类别：面上项目,项目负责人： 李凡,资助经费：66.0（万元）,批准年度：2017,结题年度：2021,依托单位： 北京理工大学,关键词： 数据收集； 群智感知； 数据传输； 激励机制； 数据质量管理
53.利用极端质量比旋近检验黑洞无毛定理的研究,批准号：11805286,申请代码：A2504,项目类别：青年科学基金项目,项目负责人： 张建东,资助经费：28.0（万元）,批准年度：2018,结题年度：2021,依托单位： 中山大学,关键词： 黑洞； 引力波探测； 检验广义相对论； 极端质量比旋近； 无毛定理
54.边缘云中服务质量感知的可靠资源分配优化算法研究,批准号：61802048,申请代码：F0207,项目类别：青年科学基金项目,项目负责人： 徐子川,资助经费：27.0（万元）,批准年度：2018,结题年度：2021,依托单位： 大连理工大学,关键词： 边缘计算； 网络资源管理； 算法设计； 可靠性； 服务质量感知
55.具有反馈机制的科技论文内容质量可计算化评价模型研究,批准号：71804123,申请代码：G0403,项目类别：青年科学基金项目,项目负责人： 侯志江,资助经费：19.5（万元）,批准年度：2018,结题年度：2021,依托单位： 天津理工大学,关键词： 创新性评价； 学术评价； 论文质量； 意见反馈机制； 论证合理性
56.氮沉降对香榧花芽分化数量和成花质量的调控,批准号：31800579,申请代码：C1611,项目类别：青年科学基金项目,项目负责人： 张瑞,资助经费：25.0（万元）,批准年度：2018,结题年度：2021,依托单位： 浙江农林大学,关键词： 氮沉降； 环境因子； 香榧； 成花质量； 花芽分化
57.“互联网+”环境下养老服务的质量设计理论与方法,批准号：71771070,申请代码：G0108,项目类别：面上项目,项目负责人： 雒兴刚,资助经费：50.0（万元）,批准年度：2017,结题年度：2021,依托单位： 杭州电子科技大学,关键词： 质量管理； 服务运作管理； 质量功能展开
58.让建言更多含金量：员工建言质量的内涵、测量与前因机制研究,批准号：71802008,申请代码：G0208,项目类别：青年科学基金项目,项目负责人： 江静,资助经费：18.0（万元）,批准年度：2018,结题年度：2021,依托单位： 北京第二外国语学院,关键词： 测量； 批判性思维； 建言行为； 建言质量； 内隐建言理论
59.层状铝合金复合材料连铸坯界面质量控制研究,批准号：51804279,申请代码：E0414,项目类别：青年科学基金项目,项目负责人： 武立,资助经费：28.0（万元）,批准年度：2018,结题年度：2021,依托单位： 中北大学,关键词： 数值模拟； 铝合金； 连续铸造； 层状金属复合材料
60.农地确权、调整经历与农户耕地质量保护行为：机理与实证,批准号：71803077,申请代码：G0311,项目类别：青年科学基金项目,项目负责人： 钱龙,资助经费：17.0（万元）,批准年度：2018,结题年度：2021,依托单位： 南京财经大学,关键词： 农地确权； 土地调整经历； 耕地质量保护行为； 产权安全； 调节机制
61.企业技术联系与审计质量-基于中国上市企业专利技术分类信息,批准号：71802191,申请代码：G0206,项目类别：青年科学基金项目,项目负责人： 曾姝,资助经费：19.0（万元）,批准年度：2018,结题年度：2021,依托单位： 中南财经政法大学,关键词： 审计定价； 技术相似度； 技术联系； 审计质量
62.制度环境、商业银行会计信息质量与资源配置效率,批准号：71772037,申请代码：G0206,项目类别：面上项目,项目负责人： 祝继高,资助经费：48.0（万元）,批准年度：2017,结题年度：2021,依托单位： 对外经济贸易大学,关键词： 商业银行； 制度环境； 会计信息质量； 资源配置效率
63.基于质量控制的易腐食品供应链调度：模型、算法与应用,批准号：71801013,申请代码：G0109,项目类别：青年科学基金项目,项目负责人： 魏文超,资助经费：18.0（万元）,批准年度：2018,结题年度：2021,依托单位： 北京交通大学,关键词： 供应链调度； 易腐性； 优化模型与算法
64.视觉感知双目融合建模及立体图像质量评价方法研究,批准号：61771223,申请代码：F0116,项目类别：面上项目,项目负责人： 李朝锋,资助经费：62.0（万元）,批准年度：2017,结题年度：2021,依托单位： 上海海事大学,关键词： 人类视觉系统； 立体图像质量评价； 双目融合； 复小波变换； 集成学习
65.考虑复杂情形的服务供应链质量控制容错策略研究,批准号：71771044,申请代码：G0108,项目类别：面上项目,项目负责人： 张翠华,资助经费：49.0（万元）,批准年度：2017,结题年度：2021,依托单位： 东北大学,关键词： 质量控制； 行为实验； 服务供应链； 容错策略； 复杂情形
66.基于大数据方法的省域耕地质量等级精细评价研究,批准号：41771243,申请代码：D0709,项目类别：面上项目,项目负责人： 周生路,资助经费：63.0（万元）,批准年度：2017,结题年度：2021,依托单位： 南京大学,关键词： 耕地质量； 深度学习； 土地评价； 省域尺度； 大数据
67.基于结构-过程-结果（SPO）理论的日间手术质量安全体系构建,批准号：71804117,申请代码：G0406,项目类别：青年科学基金项目,项目负责人： 宋应寒,资助经费：18.5（万元）,批准年度：2018,结题年度：2021,依托单位： 四川大学,关键词： 医疗服务质量； 医疗服务模式； 安全评价； 日间手术； 医疗安全
68.供应质量不可缔约情形下的网上服务采购多属性拍卖设计,批准号：71801122,申请代码：G0103,项目类别：青年科学基金项目,项目负责人： 李志鹏,资助经费：18.0（万元）,批准年度：2018,结题年度：2021,依托单位： 南昌大学,关键词： 多属性采购拍卖； 服务质量； 不完全契约； 服务外包； 机制设计
69.联合数据驱动的轧钢过程质量相关故障诊断方法及其应用,批准号：61773053,申请代码：F0301,项目类别：面上项目,项目负责人： 董洁,资助经费：64.0（万元）,批准年度：2017,结题年度：2021,依托单位： 北京科技大学,关键词： 故障辨识； 工况监测； 故障定位； 故障检测； 故障诊断
